"","V1","V2"
"103",5.59999930745799,-0.97001107266232
"104",5.60000385299331,-0.970011937264491
"105",5.60001195736336,-0.970005283843139
"106",5.59999497106199,-0.970003443364857
"107",5.59998252063633,-0.97000918472198
"108",5.59999064509907,-0.969972799534857
"109",5.60000000177135,-0.970013034235628
"110",5.60000821303989,-0.96999093991097
"111",5.60000327647538,-0.970002551143971
"112",5.59999369569819,-0.970020099563465
"113",5.5999806703711,-0.96998494269927
"114",5.6000077545524,-0.970004291632711
"115",5.59998487808388,-0.969979087661571
"116",5.5999932716728,-0.970006798508668
"117",5.60000444810488,-0.970006906324165
"118",5.59997506832293,-0.970004770335604
"119",5.59998482188844,-0.970005369969678
"120",5.59997802147513,-0.970011789446759
"121",5.5999956052119,-0.96999907709813
"122",5.59999937539396,-0.970021533385376
"123",5.59997993313847,-0.970002012127662
"124",5.59999009993658,-0.969997798006316
"125",5.59999625640812,-0.969986967864107
"126",5.59999558291724,-0.970008482749076
"127",5.59999981234012,-0.97000539806929
"128",5.60001009547379,-0.96999133268046
"129",5.59997967455137,-0.970037684175886
"130",5.59999651245699,-0.969992574326701
"131",5.6000238381275,-0.970005798828898
"132",5.59999951049562,-0.97000901410064
"133",5.59999273516977,-0.970007965212862
"134",5.59999959464572,-0.96999943617293
"135",5.59999264352859,-0.969983323245621
"136",5.60001729863327,-0.96999082565531
"137",5.59999468766875,-0.970008730178546
"138",5.59999933364287,-0.970006767836685
"139",5.60001102866638,-0.970002358368009
"140",5.59999934326951,-0.969998546575885
"141",5.6000242739264,-0.970015733424076
"142",5.59998252363903,-0.970009544357211
"143",5.59998011817824,-0.970004703579341
"144",5.60000972968682,-0.969993727373603
"145",5.59998832287369,-0.970013936588043
"146",5.60002054719151,-0.969990783784595
"147",5.60001380029278,-0.970011033572946
"148",5.60000420444327,-0.970003214960201
"149",5.60000515777442,-0.969996873633277
"150",5.60000439776346,-0.969994623568087
"151",5.59999429288927,-0.969997069897963
"152",5.60001167509984,-0.96997848663549
"153",5.60000497327505,-0.969999739174403
"154",5.60002258884401,-0.970007899898704
"155",5.60000419087346,-0.96998848590261
"156",5.59999674720892,-0.970031477501239
"157",5.59998629218554,-0.969987238281758
"158",5.59998760937789,-0.969978276033386
"159",5.60001303589314,-0.969993444169102
"160",5.60000023294434,-0.970019249391689
"161",5.6000266261689,-0.969989868261761
"162",5.59999563733248,-0.96999620085884
"163",5.60000884801621,-0.969983254310751
"164",5.59998120752771,-0.970010507894354
"165",5.6000023206943,-0.970025910051802
"166",5.60000198549177,-0.970028659418831
"167",5.60000038692257,-0.970021635685851
"168",5.59998562989847,-0.96999471353401
"169",5.59997294364809,-0.97001441496568
"170",5.59996983097999,-0.969968979430685
"171",5.59998361108427,-0.970000048323552
"172",5.59999647429988,-0.969996081281959
"173",5.60000913885338,-0.969984929195829
"174",5.60001113844554,-0.970015489793134
"175",5.60002717241544,-0.969986752253957
"176",5.60000611571946,-0.969998918842125
"177",5.59999353258636,-0.970001964828778
"178",5.59998696638718,-0.970017707347927
"179",5.60000287481559,-0.970019444244673
"180",5.60002034035496,-0.9699802343444
"181",5.60001898741467,-0.969966610139871
"182",5.60002230580271,-0.970004965001284
"183",5.60002344935736,-0.969990108422728
"184",5.59998796617583,-0.970017221067893
"185",5.60001074616616,-0.9699963400429
"186",5.60000914015811,-0.970005583922835
"187",5.60000726916636,-0.970004634553277
"188",5.59998460871875,-0.970001616283628
"189",5.59996482297169,-0.9700064243458
"190",5.60000696578403,-0.969985987561139
"191",5.59998923952786,-0.97000605010071
"192",5.59997166260832,-0.970013551239774
"193",5.59997794785828,-0.970002326021565
"194",5.59998971804549,-0.969988255330199
"195",5.59997463188111,-0.970022767031544
"196",5.59999516866456,-0.970005482745544
"197",5.5999951260405,-0.970008628083147
"198",5.59999380043334,-0.970005109464917
"199",5.59997316316619,-0.969997593527619
"200",5.60001486999309,-0.96999911555982
"201",5.59999547065691,-0.970037594841014
"202",5.60000701968709,-0.969995142756879
"203",5.6000162900579,-0.969988437664243
"204",5.59998259481292,-0.97000527448197
"205",5.5999943610661,-0.970008618204894
"206",5.60001067916938,-0.970019577093713
"207",5.60000027283754,-0.970002668546436
"208",5.59999780442589,-0.969988145828741
"209",5.60000596092377,-0.969992576187064
"210",5.60002814062157,-0.970003195625113
"211",5.6000013607546,-0.970006384625206
"212",5.59999550203159,-0.969984274563507
"213",5.59999153458401,-0.969999026582275
"214",5.60000197795367,-0.970012032222494
"215",5.59999270038503,-0.969998605438866
"216",5.60000255205498,-0.969975074650788
"217",5.59997711557476,-0.970007863838429
"218",5.60000433992634,-0.970007382643374
"219",5.60000934172026,-0.969980806099752
"220",5.59998449733698,-0.969988313780649
"221",5.59998948915597,-0.969992814479925
"222",5.60000042671454,-0.970019932321809
"223",5.60000556934946,-0.969974025581629
"224",5.59998636754398,-0.970008465206409
"225",5.60000683595144,-0.97000629566542
"226",5.59998443003405,-0.969996848610388
"227",5.60003320328266,-0.970006280141309
"228",5.5999983033768,-0.969992533102073
"229",5.60000441238079,-0.970018367905076
"230",5.59998521925568,-0.970028610697988
"231",5.60000958444332,-0.969999459948522
"232",5.6000172617132,-0.969983815173497
"233",5.60000708942091,-0.97001781878595
"234",5.60001324418166,-0.969994481938457
"235",5.59998497338871,-0.97001463989026
"236",5.5999985932954,-0.970002851078825
"237",5.60001904692466,-0.970005542390667
"238",5.59998093290499,-0.970016960024348
"239",5.60000920220101,-0.970006891520578
"240",5.60001337578451,-0.969983073222711
"241",5.59998840110404,-0.969998254875846
"242",5.60000158131083,-0.969989860695744
"243",5.60000142223542,-0.969995783802868
"244",5.60000631476054,-0.969982728984823
"245",5.5999961116449,-0.970026910823731
"246",5.59998927213026,-0.970020194409355
"247",5.59997024134733,-0.969989654122947
"248",5.6000160052906,-0.970005574143907
"249",5.59998804938984,-0.969975819876911
"250",5.59998778123278,-0.969987710676978
"251",5.5999795369504,-0.969987535206345
"252",5.59999613865792,-0.970011606961538
"253",5.60001190989164,-0.969981909479429
"254",5.59998234709124,-0.970020343359743
"255",5.5999969654848,-0.970003386622868
"256",5.59998456276174,-0.969997553868639
"257",5.60002908970549,-0.969987992372033
"258",5.60002079158267,-0.969991504133089
"259",5.60000992611552,-0.969996643914581
"260",5.59999664829532,-0.970000608307423
"261",5.60000952431305,-0.969999893765252
"262",5.59999598923366,-0.970021855353092
"263",5.59999665427304,-0.969979108968929
"264",5.59998999180323,-0.969970959309511
"265",5.60001578026963,-0.969981507354076
"266",5.59998925413462,-0.969987586950804
"267",5.59998263669901,-0.970020516295687
"268",5.59998541571131,-0.97000265849304
"269",5.60001929280661,-0.969993101254376
"270",5.60003147720957,-0.970008260169161
"271",5.60000176727207,-0.970012242065203
"272",5.60000469192723,-0.969988208851947
"273",5.60001250229741,-0.970006112997788
"274",5.60000652883103,-0.970010991455724
"275",5.59999701171538,-0.970004811864898
"276",5.59998472461696,-0.970026391614178
"277",5.59998738620399,-0.969967598442547
"278",5.59999481778231,-0.969982086707208
"279",5.60000360842311,-0.970000281458755
"280",5.60000794229537,-0.970010554224436
"281",5.59998279672988,-0.969988041989312
"282",5.6000021012632,-0.970002453119915
"283",5.5999953932563,-0.969990490038286
"284",5.5999911147943,-0.97000303345159
"285",5.60002582868287,-0.969967404702613
"286",5.59998425230119,-0.969990043257894
"287",5.60000011967345,-0.970004350894211
"288",5.6000109988082,-0.96999462805476
"289",5.60002031310693,-0.969994354536556
"290",5.59998592893647,-0.970000649622796
"291",5.59999666696799,-0.970002423072077
"292",5.59998871472309,-0.969988233775573
"293",5.59997162398895,-0.970037851954544
"294",5.59999601370555,-0.969979288510886
"295",5.6000081199518,-0.969986024669029
"296",5.59999234493277,-0.969984025683493
"297",5.60000576803885,-0.969994890342446
"298",5.60000505543923,-0.970019424638397
"299",5.6000126763886,-0.970022591329274
"300",5.5999906537094,-0.970004247243866
"301",5.60000901049054,-0.970004344902199
"302",5.6000007422278,-0.969989535953113
"303",5.60000921302812,-0.9699963266739
"304",5.59998799264691,-0.970014781327917
"305",5.5999928295681,-0.969989347174953
"306",5.59998753103643,-0.969996137802359
"307",5.59998646482341,-0.969996783058293
"308",5.60001003281361,-0.970008757066701
"309",5.59997804561956,-0.970004946609103
"310",5.59997484067839,-0.969996533918435
"311",5.59999945818565,-0.96998922351204
"312",5.60000784622139,-0.970009591264781
"313",5.59996768708001,-0.970007354405795
"314",5.60001638496278,-0.969993654178284
"315",5.60002104412335,-0.970003283931073
"316",5.60001623038274,-0.970011763002656
"317",5.59997907545138,-0.969990812273046
"318",5.60000199321751,-0.969996365922055
"319",5.60001062013369,-0.970032098411098
"320",5.59999157030993,-0.969980986806372
"321",5.59998504088344,-0.970013992591737
"322",5.60000125875659,-0.96999674564877
"323",5.60001376576841,-0.970013309715338
"324",5.59999633780607,-0.970017220021935
"325",5.60000028168141,-0.969981427196756
"326",5.59997680222382,-0.970008032315848
"327",5.59997540069029,-0.970016712104258
"328",5.60002068808876,-0.970005098755668
"329",5.59999273824003,-0.969983087047762
"330",5.59999847702188,-0.970013410027048
"331",5.59998714074984,-0.970008502052742
"332",5.59999587411358,-0.969997265796934
"333",5.60002282986041,-0.969992832169318
"334",5.59998364360683,-0.970009406108127
"335",5.59998736465451,-0.969989208608876
"336",5.60003282243007,-0.969980374516435
"337",5.59995339940481,-0.969993543238891
"338",5.60000548209367,-0.969993365031249
"339",5.59998066743287,-0.969985226791348
"340",5.59998453190869,-0.969988522012061
"341",5.600032413211,-0.970005891374381
"342",5.60000928769059,-0.969995618094009
"343",5.59998540085901,-0.970000204701456
"344",5.59996381176489,-0.970008546305825
"345",5.60000082605123,-0.969987738858327
"346",5.59999037178299,-0.969992303661335
"347",5.60000667364864,-0.970017265651473
"348",5.59999295088481,-0.969991595519925
"349",5.59999188480784,-0.970015265977801
"350",5.60001578778511,-0.970027630478237
"351",5.60000358529196,-0.970000003237115
"352",5.60001577879069,-0.970010511680073
"353",5.60001340726541,-0.969969457751258
"354",5.59999669387994,-0.969989459483268
"355",5.60001625880584,-0.97001618404549
"356",5.60000518427593,-0.969984482362823
"357",5.60002342769474,-0.969985491942327
"358",5.6000146530833,-0.969985375793137
"359",5.59998517370585,-0.970030666159911
"360",5.59997716660463,-0.970018003612375
"361",5.6000031120428,-0.970013305742913
"362",5.59999592171511,-0.970001473650194
"363",5.59999591897123,-0.969996900185342
"364",5.600006898651,-0.969988342413325
"365",5.5999770291154,-0.97000556235914
"366",5.59997518204067,-0.970007759402866
"367",5.59999247120197,-0.970007119608505
"368",5.60000112144192,-0.969981746242424
"369",5.59997763832349,-0.970015973888222
"370",5.60001838889732,-0.970010924301871
"371",5.60000773046849,-0.969997623108466
"372",5.60000106367377,-0.969982468644634
"373",5.60001858023347,-0.970019291649876
"374",5.60000837638986,-0.970020575870893
"375",5.6000205881695,-0.96998979969283
"376",5.60002845454787,-0.970002836353305
"377",5.59997655062594,-0.970016139842968
"378",5.59999493039882,-0.970020399773609
"379",5.59999468616883,-0.970020352480861
"380",5.59998577227015,-0.970006623643273
"381",5.60000487571134,-0.969971483309731
"382",5.59996508744881,-0.970004148824187
"383",5.59998463132684,-0.96999572430959
"384",5.59999114118003,-0.970012815478585
"385",5.60000840341519,-0.96998747750903
"386",5.60000148078051,-0.969973463936529
"387",5.59997496649194,-0.970020358979777
"388",5.5999910576124,-0.969994250752044
"389",5.6000045813207,-0.970020982828977
"390",5.60001096239305,-0.970030300068317
"391",5.60002445170745,-0.970028027585601
"392",5.60000029314526,-0.969989364842294
"393",5.5999961735486,-0.970001535716015
"394",5.60001674135346,-0.969979612026202
"395",5.60000640401459,-0.969995479712399
"396",5.59999433352272,-0.969984571118797
"397",5.6000095136417,-0.970003493134619
"398",5.60000519218987,-0.969980323376121
"399",5.5999896987548,-0.970008145305346
"400",5.59998456583831,-0.969967543490514
"401",5.60000192494707,-0.969997087917222
"402",5.5999895572961,-0.969983229132601
"403",5.5999757877808,-0.96999254185666
"404",5.60001861524599,-0.970022821924128
"405",5.59998151130255,-0.970012157595463
"406",5.59996499612427,-0.969997927587829
"407",5.60000000211701,-0.969999217712869
"408",5.60001594263723,-0.96995785092167
"409",5.6000152266532,-0.970009819947806
"410",5.5999928607885,-0.970026586382674
"411",5.60002927367456,-0.96999977397469
"412",5.6000006226091,-0.970013647674945
"413",5.60005618073059,-0.970019002214159
"414",5.60000074817739,-0.970011124550247
"415",5.60000256210654,-0.970023811510624
"416",5.5999904742635,-0.970042153532346
"417",5.60002134164839,-0.969992898224339
"418",5.59998056272015,-0.97000065776244
"419",5.60000751786971,-0.970040520569537
"420",5.60002120727422,-0.969994212516656
"421",5.60000570688457,-0.969995518879651
"422",5.60000150435109,-0.969989893029916
"423",5.60000492853918,-0.970004715439989
"424",5.59998407964008,-0.970020449877931
"425",5.60000274633599,-0.969990968251243
"426",5.6000083981005,-0.969973595399813
"427",5.60000766031824,-0.969979440409775
"428",5.59999546649433,-0.969992446295834
"429",5.59999659435862,-0.969995259789954
"430",5.60001343046921,-0.970005428054144
"431",5.59998819286716,-0.970004973743553
"432",5.60000894950559,-0.96998878519955
"433",5.59997438848381,-0.969987173988261
"434",5.60002843609252,-0.969993181163653
"435",5.6000280417368,-0.970008158878138
"436",5.59998346874928,-0.969989500320683
"437",5.6000044608786,-0.970010676462733
"438",5.60000064584794,-0.969995033640018
"439",5.59998112128515,-0.969988858579372
"440",5.5999714430937,-0.969997740477372
"441",5.60000255412455,-0.970004412347852
"442",5.60000518928804,-0.970027296096669
"443",5.59998389588473,-0.969985360247709
"444",5.59998152196541,-0.970010851333778
"445",5.60000653980828,-0.969985168253805
"446",5.60002911511071,-0.969986790994037
"447",5.60002401980935,-0.970026487891407
"448",5.59998941143964,-0.970013178795151
"449",5.60001179760533,-0.969979312878857
"450",5.59996239347869,-0.970007393852473
"451",5.5999927849886,-0.969991623290439
"452",5.60000238809231,-0.969982549689723
"453",5.59998889211662,-0.969984898291052
"454",5.59999999484052,-0.969998607033099
"455",5.60000270836557,-0.970008953463131
"456",5.60000262085452,-0.970030999951782
"457",5.60002108327453,-0.969991702787062
"458",5.60001217167809,-0.970033222664331
"459",5.60000261286813,-0.969977870093289
"460",5.59999738293642,-0.970017140626836
"461",5.60000068275881,-0.969988120622448
"462",5.60001502938996,-0.969990986339356
"463",5.59999913445987,-0.96997637824452
"464",5.60000499925915,-0.970008438584743
"465",5.5999982375713,-0.969982902266721
"466",5.60000444755453,-0.969981000050759
"467",5.60000454238754,-0.970014641501886
"468",5.59999230549035,-0.969989555056167
"469",5.6000076013345,-0.96999400446598
"470",5.60000706499443,-0.969980609493903
"471",5.59999493525583,-0.970005172288239
"472",5.60001585984881,-0.969987620257941
"473",5.59998609307213,-0.9699851486187
"474",5.600029193287,-0.969990116893714
"475",5.5999928829372,-0.970029235295265
"476",5.5999740165711,-0.969986047178298
"477",5.59998199124749,-0.970011310963672
"478",5.59999089267591,-0.970034199826514
"479",5.59997208408184,-0.969995587835812
"480",5.60000123050608,-0.969994793450783
"481",5.6000076220473,-0.969990633501711
"482",5.60001002192827,-0.969988024240764
"483",5.60001735959825,-0.969983293682573
"484",5.60000066050017,-0.969987110761252
"485",5.59997893806499,-0.969997625944463
"486",5.59997601239981,-0.970026372012331
"487",5.6000021555622,-0.970006359755129
"488",5.59999962459011,-0.969973472645861
"489",5.59998604557889,-0.969978779141941
"490",5.59999404919602,-0.96999153249086
"491",5.60002579199826,-0.970014918163662
"492",5.59999566938687,-0.969993692545589
"493",5.59997554556233,-0.970012148818097
"494",5.60000763199818,-0.969985978835411
"495",5.59999180060691,-0.970002764027768
"496",5.60001303850185,-0.969981731828533
"497",5.6000062966806,-0.96999816396412
"498",5.59997924753723,-0.969984668945901
"499",5.59998648224218,-0.96998878328109
"500",5.60001373010786,-0.970013877936112
"501",5.60000586374871,-0.969984197064816
"502",5.59996870413575,-0.970004449694436
"503",5.59999829346174,-0.970031678130312
"504",5.59999076244213,-0.969984595740332
"505",5.599988147274,-0.96999729190283
"506",5.60001892114481,-0.969989317049122
"507",5.59999277572082,-0.970012599884552
"508",5.59999351862068,-0.969978296639598
"509",5.59999764272567,-0.970018984864376
"510",5.59998894699774,-0.969992151156161
"511",5.59999278381301,-0.969996792751272
"512",5.59998899995045,-0.969984967150856
"513",5.59998969966622,-0.969993764921946
"514",5.59998123570986,-0.970010850188935
"515",5.59999634754903,-0.969987130098815
"516",5.60001934878312,-0.970010487901428
"517",5.60001337867686,-0.969991984755005
"518",5.60001152008462,-0.969995480770404
"519",5.60000263683533,-0.97002007899048
"520",5.59997440469547,-0.970015235148879
"521",5.60000826004588,-0.970002942263822
"522",5.600007451405,-0.969988186268527
"523",5.59997563983747,-0.969970835365953
"524",5.60002197717591,-0.970006889217478
"525",5.5999785083791,-0.969980062624466
"526",5.5999891890485,-0.969991031802245
"527",5.60000192445509,-0.970004322660521
"528",5.60001431700281,-0.969999902399928
"529",5.60001832586098,-0.969992149762976
"530",5.60001678637897,-0.969993169124261
"531",5.59999225022265,-0.970000287209742
"532",5.59998792345064,-0.969987107835478
"533",5.60001013436576,-0.969999033369393
"534",5.60000160301222,-0.969990061358983
"535",5.60001126848812,-0.969989672845987
"536",5.60002776920154,-0.970002683234487
"537",5.60001731057731,-0.969998832954707
"538",5.59996831753579,-0.97001731211055
"539",5.60001877272076,-0.969984984168566
"540",5.59996902373244,-0.970009797540464
"541",5.60001493575452,-0.970019494370553
"542",5.59998860055685,-0.970005054371856
"543",5.59997827960695,-0.969996309043144
"544",5.59997749566696,-0.969997028186155
"545",5.60000756765855,-0.970010021673854
"546",5.59998563028595,-0.969977638567625
"547",5.59998438527865,-0.97002226421535
"548",5.59999795599585,-0.970000190005127
"549",5.60001450456212,-0.970011386377305
"550",5.60000980107113,-0.970019437153181
"551",5.60000899084464,-0.969996760239446
"552",5.59998920851017,-0.969970970425008
"553",5.59998841554401,-0.970002919864202
"554",5.59999333997834,-0.970018818988682
"555",5.60001478811325,-0.970002966907952
"556",5.60002391654473,-0.970015808225255
"557",5.60002197401702,-0.970000858313076
"558",5.5999950375049,-0.970003827612601
"559",5.59996774892658,-0.970017602457848
"560",5.59999808032145,-0.970004183995567
"561",5.59998995214831,-0.969989079299398
"562",5.60001845456337,-0.970017660269479
"563",5.60000486755017,-0.970000436575151
"564",5.59998731234536,-0.970008091944259
"565",5.59999942973756,-0.969982741393711
"566",5.60001358100483,-0.970006720131714
"567",5.60001936573793,-0.970002319723192
"568",5.59998714896446,-0.969991236448224
"569",5.60003486928815,-0.969993172724739
"570",5.59999296712042,-0.970002137890135
"571",5.59999898218343,-0.969987854931464
"572",5.60001976905235,-0.969993085595243
"573",5.5999899450394,-0.970015147677393
"574",5.59999871716194,-0.969994873510556
"575",5.60000834876143,-0.969992118950593
"576",5.60000060406496,-0.9699943729397
"577",5.59999053026724,-0.969989501125843
"578",5.60001174532383,-0.970006924599645
"579",5.5999909324219,-0.969985446375889
"580",5.59999270164278,-0.969989338113019
"581",5.6000151116508,-0.969983678601108
"582",5.60002034158239,-0.970006469678835
"583",5.59999464327434,-0.969977596880132
"584",5.60000063978634,-0.969974789844788
"585",5.5999931884019,-0.970000307097113
"586",5.60000864966461,-0.969997448746329
"587",5.6000153119699,-0.970006324006102
"588",5.60001683041419,-0.970021864584431
"589",5.60001572037261,-0.970008956331019
"590",5.60000256187808,-0.970014888159646
"591",5.59998879980823,-0.970004295389811
"592",5.60001675422927,-0.96999684952812
"593",5.60002652084346,-0.970014528881241
"594",5.6000088982386,-0.969997850130312
"595",5.5999898145837,-0.970006917331653
"596",5.60000848256513,-0.97000283880047
"597",5.60000298799311,-0.969995816494106
"598",5.59999112415359,-0.96999526948468
"599",5.60002020442913,-0.970011654896054
"600",5.60000255232851,-0.970005203678808
"601",5.59998749918422,-0.970019673289798
"602",5.59995231664367,-0.969978114982445
"603",5.60000675593617,-0.969978889457882
"604",5.59996830569662,-0.970025367128691
"605",5.59999040907939,-0.969987040591546
"606",5.59999093779071,-0.970007333165996
"607",5.59999265410448,-0.970003924779442
"608",5.59998606225815,-0.969973753404678
"609",5.59999756867656,-0.970005817171062
"610",5.60001098070281,-0.970016885727057
"611",5.60000229762578,-0.969978369848314
"612",5.59999471931532,-0.969975321425169
"613",5.59998311149252,-0.969992765937501
"614",5.60001147370684,-0.969988214485371
"615",5.60001140933645,-0.969989598621852
"616",5.60000042514718,-0.970004381123214
"617",5.60001878700599,-0.970001199523604
"618",5.59998952829256,-0.970007705284277
"619",5.59999323240994,-0.970002989255861
"620",5.59996633455864,-0.970009570674626
"621",5.59999567321869,-0.969982686416709
"622",5.60001222140183,-0.970001223163769
"623",5.59999482840867,-0.970015189554965
"624",5.59998004130577,-0.97001985178396
"625",5.59999108126331,-0.970033682716339
"626",5.59999105287065,-0.970010904840582
"627",5.60000553115949,-0.970009817732725
"628",5.59999775082266,-0.969994667646089
"629",5.60002063592472,-0.969990835260892
"630",5.60000981450656,-0.969988502139567
"631",5.60000003328283,-0.969977629398031
"632",5.59998199258876,-0.969999782260084
"633",5.60001791140263,-0.969986719662388
"634",5.59999190491307,-0.969994340356582
"635",5.60000675011029,-0.969992118249224
"636",5.59998353735305,-0.969980323102755
"637",5.60001934499036,-0.969994195800643
"638",5.59998955796338,-0.970011352617545
"639",5.59997497640942,-0.970039991891905
"640",5.59998410067826,-0.969996272673044
"641",5.60000225870774,-0.969984527656691
"642",5.60001540809644,-0.969986218888957
"643",5.6000019365659,-0.970021071697777
"644",5.59999510944626,-0.970011730947747
"645",5.59997846653936,-0.970008778954839
"646",5.59999277793209,-0.970010304487455
"647",5.59998275473769,-0.969990112849457
"648",5.60000621402552,-0.969967313619452
"649",5.60000834578155,-0.969980122731902
"650",5.59999689701645,-0.96998760386937
"651",5.59996872076041,-0.96999206539445
"652",5.60000638471791,-0.969970362198474
"653",5.59997948361053,-0.970027375634131
"654",5.60000755502064,-0.970000413064337
"655",5.59996264751583,-0.970015663924763
"656",5.59998074807827,-0.970004128450329
"657",5.60000622030964,-0.969981549507848
"658",5.59998225537982,-0.970015264397374
"659",5.59999060885439,-0.969992287629742
"660",5.60000147342873,-0.970012033752683
"661",5.6000081871851,-0.970009804787086
"662",5.60001552524336,-0.97001512819763
"663",5.60001129718158,-0.970016054993373
"664",5.59999794492912,-0.969980600448709
"665",5.60001147858936,-0.9699951959979
"666",5.60000343362411,-0.969980800126015
"667",5.59997626884274,-0.969979799056732
"668",5.60001635633371,-0.970027324000663
"669",5.60000741729358,-0.970011409105808
"670",5.60000138830353,-0.97000099470823
"671",5.6000095291391,-0.970001401667723
"672",5.59998694167397,-0.969974028903762
"673",5.60000650066946,-0.969994798567115
"674",5.59998753281153,-0.97001651611489
"675",5.59999231907546,-0.970004878595956
"676",5.60002576196217,-0.969999894915823
"677",5.60001034883727,-0.970000904127818
"678",5.59999501025616,-0.969995301914032
"679",5.59998573540134,-0.96999305609418
"680",5.59999821597615,-0.969997360841756
"681",5.60000562708125,-0.969984457680458
"682",5.5999996267351,-0.969986740946351
"683",5.60003181297621,-0.969992427232884
"684",5.60001051095033,-0.969993137674531
"685",5.59999199992008,-0.969984450398084
"686",5.60002624442116,-0.970010421919201
"687",5.59999184953161,-0.969991652568768
"688",5.59999846844516,-0.970001910136037
"689",5.59998464907541,-0.969974188763162
"690",5.60001477161702,-0.969999270683074
"691",5.59998516776348,-0.969984171617643
"692",5.60000464472518,-0.969993825452398
"693",5.59998988337394,-0.970001612499441
"694",5.59996352714192,-0.970004568739621
"695",5.59997051118322,-0.970009900219489
"696",5.59999930398104,-0.96999575495706
"697",5.6000042056064,-0.969983277953066
"698",5.60001184705924,-0.970001391852279
"699",5.59998716346819,-0.970004532199418
